tourney_name,surface,year,player,ranking,hand,1st_serve_pct,1st_serve_won,2nd_serve_won,bp_save_rate,ace_rate,df_rate,result
Delray Beach,Hard,2019,Andreas Seppi,52.0,,50.66666666666667,81.57894736842105,54.05405405259314,100.0,6.666666666666667,4.0,Winner
Delray Beach,Hard,2019,Jordan Thompson,68.0,,54.23728813559322,84.375,51.85185184993141,80.0,10.16949152542373,1.694915254237288,Winner
Delray Beach,Hard,2019,Lloyd Harris,98.0,,62.06896551724138,74.07407407407408,45.45454545316805,87.5,11.494252873563218,4.597701149425287,Winner
Delray Beach,Hard,2019,Daniel Evans,148.0,,64.04494382022472,75.43859649122807,40.62499999873047,37.5,4.49438202247191,4.49438202247191,Winner
Delray Beach,Hard,2019,Adrian Mannarino,51.0,,64.1025641025641,80.0,92.8571428505102,100.0,5.128205128205128,0.0,Winner
Delray Beach,Hard,2019,Denis Istomin,102.0,,59.70149253731343,80.0,51.85185184993141,50.0,7.462686567164178,1.4925373134328357,Winner
Delray Beach,Hard,2019,Lukas Lacko,133.0,,57.35294117647059,82.05128205128204,55.172413791200945,100.0,10.294117647058822,1.4705882352941175,Winner
Delray Beach,Hard,2019,John Isner,9.0,,61.8421052631579,87.2340425531915,48.275862067300835,100.0,30.263157894736842,6.578947368421052,Winner
Marseille,Hard,2019,Stefanos Tsitsipas,12.0,,64.47368421052632,83.6734693877551,55.55555555349794,75.0,18.421052631578945,0.0,Winner
Marseille,Hard,2019,Stefanos Tsitsipas,12.0,,58.82352941176471,93.33333333333333,61.904761901814055,0.0,9.803921568627452,3.9215686274509802,Winner
Marseille,Hard,2019,Mikhail Kukushkin,50.0,,69.56521739130434,84.375,78.57142856581632,50.0,6.521739130434782,0.0,Winner
Marseille,Hard,2019,Stefanos Tsitsipas,12.0,,60.37735849056604,84.375,66.66666666349205,,7.547169811320755,3.7735849056603774,Winner
Marseille,Hard,2019,David Goffin,24.0,,64.0,78.125,61.111111107716056,,6.0,2.0,Winner
Marseille,Hard,2019,Mikhail Kukushkin,50.0,,75.43859649122807,67.44186046511628,71.42857142346939,50.0,8.771929824561402,0.0,Winner
Marseille,Hard,2019,Ugo Humbert,75.0,,68.88888888888889,90.32258064516128,57.142857138775504,,11.11111111111111,0.0,Winner
Marseille,Hard,2019,Stefanos Tsitsipas,12.0,,71.73913043478261,84.84848484848484,69.2307692254438,,4.3478260869565215,0.0,Winner
Marseille,Hard,2019,Sergiy Stakhovsky,141.0,,53.125,79.41176470588235,56.66666666477778,100.0,14.0625,1.5625,Winner
Marseille,Hard,2019,David Goffin,24.0,,65.38461538461539,61.76470588235294,77.77777777345679,0.0,3.8461538461538463,3.8461538461538463,Winner
Marseille,Hard,2019,Gilles Simon,32.0,,67.5,79.62962962962963,53.84615384408284,66.66666666666666,18.75,0.0,Winner
Marseille,Hard,2019,Andrey Rublev,115.0,,68.0,74.50980392156863,58.33333333090278,66.66666666666666,5.333333333333334,2.666666666666667,Winner
Marseille,Hard,2019,Mikhail Kukushkin,50.0,,74.02597402597402,71.9298245614035,69.9999999965,100.0,2.5974025974025974,0.0,Winner
Marseille,Hard,2019,Matthias Bachinger,143.0,,61.66666666666667,81.08108108108108,52.17391304120983,88.88888888888889,10.0,1.6666666666666667,Winner
Marseille,Hard,2019,Ugo Humbert,75.0,,57.14285714285714,81.25,62.49999999739584,100.0,5.357142857142857,5.357142857142857,Winner
Marseille,Hard,2019,Hubert Hurkacz,78.0,,59.375,78.94736842105263,53.84615384408284,100.0,20.3125,1.5625,Winner
Marseille,Hard,2019,Sergiy Stakhovsky,141.0,,68.47826086956522,73.01587301587301,27.586206895600473,16.666666666666664,10.869565217391305,2.1739130434782608,Winner
Marseille,Hard,2019,Gregoire Barrere,130.0,,68.75,81.81818181818183,54.99999999725,100.0,26.5625,1.5625,Winner
Marseille,Hard,2019,Benoit Paire,59.0,,47.69230769230769,87.09677419354838,52.94117646903115,33.33333333333333,18.461538461538463,6.153846153846154,Winner
Marseille,Hard,2019,Peter Gojowczyk,60.0,,58.57142857142858,70.73170731707317,51.724137929250894,85.71428571428571,2.857142857142857,5.714285714285714,Winner
Marseille,Hard,2019,Gilles Simon,32.0,,68.53932584269663,70.49180327868852,60.714285712117345,72.72727272727273,7.865168539325842,2.247191011235955,Winner
Marseille,Hard,2019,Matteo Berrettini,48.0,,62.0,80.64516129032258,44.73684210408588,85.71428571428571,16.0,3.0,Winner
Marseille,Hard,2019,Andrey Rublev,115.0,,61.42857142857143,72.09302325581395,70.37037036776405,0.0,8.571428571428571,1.4285714285714286,Winner
Marseille,Hard,2019,Mikhail Kukushkin,50.0,,80.0,75.0,46.153846150295855,100.0,9.230769230769232,1.5384615384615385,Winner
Marseille,Hard,2019,Fernando Verdasco,26.0,,67.52136752136752,69.62025316455697,42.10526315678671,77.77777777777779,12.82051282051282,5.128205128205128,Winner
Marseille,Hard,2019,Matthias Bachinger,143.0,,64.8936170212766,75.40983606557377,54.54545454380166,60.0,13.829787234042554,4.25531914893617,Winner
Marseille,Hard,2019,Ugo Humbert,75.0,,68.91891891891892,80.3921568627451,56.52173912797731,100.0,10.81081081081081,2.7027027027027026,Winner
Rio de Janeiro,Clay,2019,Laslo Djere,90.0,,41.07142857142857,60.86956521739131,57.57575757401286,25.0,1.7857142857142856,5.357142857142857,Winner
Rio de Janeiro,Clay,2019,Felix Auger Aliassime,104.0,,74.71264367816092,73.84615384615385,40.9090909072314,71.42857142857143,10.344827586206897,8.045977011494253,Winner
Rio de Janeiro,Clay,2019,Laslo Djere,90.0,,54.23728813559322,75.0,59.259259257064464,33.33333333333333,6.779661016949152,6.779661016949152,Winner
Rio de Janeiro,Clay,2019,Aljaz Bedene,83.0,,50.48543689320388,71.15384615384616,54.90196078323722,81.81818181818183,12.62135922330097,5.825242718446602,Winner
Rio de Janeiro,Clay,2019,Pablo Cuevas,63.0,,53.2608695652174,73.46938775510205,37.20930232471606,60.0,4.3478260869565215,5.434782608695652,Winner
Rio de Janeiro,Clay,2019,Felix Auger Aliassime,104.0,,67.21311475409836,63.41463414634146,39.999999998,40.0,1.639344262295082,4.918032786885246,Winner
Rio de Janeiro,Clay,2019,Laslo Djere,90.0,,51.06382978723404,83.33333333333334,73.91304347504726,,27.659574468085108,4.25531914893617,Winner
Rio de Janeiro,Clay,2019,Casper Ruud,135.0,,57.14285714285714,64.58333333333334,55.55555555401235,69.23076923076923,5.952380952380952,10.714285714285714,Winner
Rio de Janeiro,Clay,2019,Aljaz Bedene,83.0,,53.246753246753244,68.29268292682927,49.999999998611116,80.0,7.792207792207792,7.792207792207792,Winner
Rio de Janeiro,Clay,2019,Hugo Dellien,113.0,,65.07936507936508,63.41463414634146,54.5454545429752,40.0,0.0,1.5873015873015872,Winner
Rio de Janeiro,Clay,2019,Albert Ramos,93.0,,68.42105263157895,72.3076923076923,43.33333333188889,50.0,0.0,5.263157894736842,Winner
Rio de Janeiro,Clay,2019,Pablo Cuevas,63.0,,74.46808510638297,85.71428571428571,58.33333332847223,100.0,10.638297872340425,2.127659574468085,Winner
Rio de Janeiro,Clay,2019,Jaume Munar,66.0,,63.84615384615384,73.49397590361446,42.553191488456314,73.33333333333333,3.8461538461538463,4.615384615384616,Winner
Rio de Janeiro,Clay,2019,Felix Auger Aliassime,104.0,,67.64705882352942,76.08695652173914,36.36363636198347,50.0,8.823529411764707,1.4705882352941175,Winner
Rio de Janeiro,Clay,2019,Laslo Djere,90.0,,61.702127659574465,75.86206896551724,44.44444444197531,0.0,2.127659574468085,4.25531914893617,Winner
Rio de Janeiro,Clay,2019,Taro Daniel,73.0,,66.3157894736842,71.42857142857143,53.12499999833985,83.33333333333334,5.263157894736842,4.2105263157894735,Winner
Rio de Janeiro,Clay,2019,Casper Ruud,135.0,,67.9245283018868,75.0,58.823529408304495,100.0,0.0,1.8867924528301887,Winner
Rio de Janeiro,Clay,2019,Joao Sousa,40.0,,60.63829787234043,75.43859649122807,48.64864864733383,70.0,7.446808510638298,4.25531914893617,Winner
Rio de Janeiro,Clay,2019,Aljaz Bedene,83.0,,45.88235294117647,71.7948717948718,60.869565216068054,60.0,5.88235294117647,4.705882352941177,Winner
Rio de Janeiro,Clay,2019,Thiago Monteiro,126.0,,61.224489795918366,60.0,47.3684210501385,33.33333333333333,8.16326530612245,2.0408163265306123,Winner
Rio de Janeiro,Clay,2019,Hugo Dellien,113.0,,61.40350877192983,62.857142857142854,63.63636363347107,62.5,1.7543859649122806,1.7543859649122806,Winner
Rio de Janeiro,Clay,2019,Roberto Carballes Baena,114.0,,62.264150943396224,65.15151515151516,62.4999999984375,25.0,0.9433962264150944,3.7735849056603774,Winner
Rio de Janeiro,Clay,2019,Federico Delbonis,80.0,,53.73134328358209,69.44444444444444,58.0645161271592,71.42857142857143,4.477611940298507,7.462686567164178,Winner
Rio de Janeiro,Clay,2019,Albert Ramos,93.0,,66.66666666666666,67.74193548387096,67.74193548168574,100.0,3.225806451612903,1.0752688172043012,Winner
Rio de Janeiro,Clay,2019,Juan Ignacio Londero,69.0,,59.375,63.1578947368421,51.28205128073636,50.0,3.125,4.166666666666666,Winner
Rio de Janeiro,Clay,2019,Pablo Cuevas,63.0,,57.89473684210527,72.72727272727273,74.9999999953125,,2.631578947368421,0.0,Winner
Rio de Janeiro,Clay,2019,Cameron Norrie,62.0,,57.99999999999999,79.3103448275862,47.619047616780044,83.33333333333334,8.0,8.0,Winner
Rio de Janeiro,Clay,2019,Jaume Munar,66.0,,63.07692307692307,78.04878048780488,74.999999996875,100.0,6.153846153846154,0.0,Winner
Rio de Janeiro,Clay,2019,Cristian Garin,91.0,,55.00000000000001,75.75757575757575,59.259259257064464,50.0,11.666666666666666,8.333333333333332,Winner
Rio de Janeiro,Clay,2019,Felix Auger Aliassime,104.0,,57.8125,75.67567567567568,55.55555555349794,100.0,3.125,1.5625,Winner
Acapulco,Hard,2019,Nick Kyrgios,72.0,,61.97183098591549,77.27272727272727,37.03703703566529,87.5,18.30985915492958,7.042253521126761,Winner
Acapulco,Hard,2019,Nick Kyrgios,72.0,,67.28971962616822,81.94444444444444,54.28571428416327,75.0,23.364485981308412,0.9345794392523363,Winner
Acapulco,Hard,2019,Alexander Zverev,3.0,,67.74193548387096,80.95238095238095,64.99999999675,66.66666666666666,16.129032258064516,6.451612903225806,Winner
Acapulco,Hard,2019,Nick Kyrgios,72.0,,64.8936170212766,80.32786885245902,51.51515151359045,0.0,7.446808510638298,2.127659574468085,Winner
Acapulco,Hard,2019,John Isner,9.0,,79.43925233644859,81.17647058823529,63.63636363347107,50.0,35.51401869158878,0.0,Winner
Acapulco,Hard,2019,Cameron Norrie,64.0,,66.66666666666666,80.95238095238095,38.09523809342404,100.0,6.349206349206349,6.349206349206349,Winner
Acapulco,Hard,2019,Alexander Zverev,3.0,,64.0,90.625,61.111111107716056,,26.0,2.0,Winner
Acapulco,Hard,2019,Nick Kyrgios,72.0,,61.417322834645674,82.05128205128204,44.897959182757184,90.0,16.535433070866144,4.724409448818897,Winner
Acapulco,Hard,2019,Stan Wawrinka,42.0,,55.4054054054054,82.92682926829268,54.54545454380166,100.0,12.162162162162163,1.3513513513513513,Winner
Acapulco,Hard,2019,John Isner,9.0,,67.3913043478261,93.54838709677419,73.33333332844444,,41.30434782608695,0.0,Winner
Acapulco,Hard,2019,John Millman,44.0,,58.82352941176471,70.0,57.14285714013605,66.66666666666666,3.9215686274509802,0.0,Winner
Acapulco,Hard,2019,Mackenzie Mcdonald,71.0,,60.78431372549019,80.64516129032258,59.99999999850001,85.71428571428571,9.803921568627452,1.9607843137254901,Winner
Acapulco,Hard,2019,Cameron Norrie,64.0,,60.17699115044248,57.35294117647059,51.11111110997532,50.0,1.7699115044247788,4.424778761061947,Winner
Acapulco,Hard,2019,Alexander Zverev,3.0,,59.67741935483871,78.37837837837837,59.99999999759999,75.0,14.516129032258066,9.67741935483871,Winner
Acapulco,Hard,2019,Rafael Nadal,2.0,,53.57142857142857,66.66666666666666,73.07692307411241,100.0,5.357142857142857,7.142857142857142,Winner
Acapulco,Hard,2019,Nick Kyrgios,72.0,,67.21311475409836,73.17073170731707,64.99999999675,80.0,21.311475409836063,1.639344262295082,Winner
Acapulco,Hard,2019,Stan Wawrinka,42.0,,64.61538461538461,88.09523809523809,52.17391304120983,0.0,13.846153846153847,1.5384615384615385,Winner
Acapulco,Hard,2019,Steve Johnson,36.0,,46.15384615384615,72.22222222222221,54.76190476060091,77.77777777777779,8.974358974358974,7.6923076923076925,Winner
Acapulco,Hard,2019,John Isner,9.0,,63.888888888888886,80.43478260869566,61.53846153609468,0.0,25.0,0.0,Winner
Acapulco,Hard,2019,Sam Querrey,57.0,,68.18181818181817,96.66666666666667,57.142857138775504,,34.090909090909086,6.8181818181818175,Winner
Acapulco,Hard,2019,Peter Gojowczyk,87.0,,49.473684210526315,80.85106382978722,49.99999999895834,57.14285714285714,9.473684210526317,6.315789473684211,Winner
Acapulco,Hard,2019,John Millman,44.0,,58.18181818181818,78.125,52.17391304120983,50.0,5.454545454545454,1.8181818181818181,Winner
Acapulco,Hard,2019,Frances Tiafoe,34.0,,54.32098765432099,79.54545454545455,62.16216216048211,75.0,6.172839506172839,0.0,Winner
Acapulco,Hard,2019,Mackenzie Mcdonald,71.0,,77.5,87.09677419354838,66.66666665925925,,5.0,0.0,Winner
Acapulco,Hard,2019,Cameron Norrie,64.0,,65.9090909090909,58.620689655172406,49.99999999833334,70.58823529411765,5.681818181818182,1.1363636363636365,Winner
Acapulco,Hard,2019,Diego Schwartzman,25.0,,67.08860759493672,67.9245283018868,38.46153846005917,55.55555555555556,1.2658227848101267,5.063291139240507,Winner
Acapulco,Hard,2019,Alex De Minaur,26.0,,55.26315789473685,80.95238095238095,67.6470588215398,0.0,5.263157894736842,3.9473684210526314,Winner
Acapulco,Hard,2019,Feliciano Lopez,73.0,,47.16981132075472,76.0,49.999999999107146,66.66666666666666,13.20754716981132,6.60377358490566,Winner
Acapulco,Hard,2019,David Ferrer,145.0,,68.23529411764706,74.13793103448276,55.55555555349794,50.0,3.5294117647058822,4.705882352941177,Winner
Acapulco,Hard,2019,Alexander Zverev,3.0,,62.7906976744186,96.29629629629629,62.49999999609375,,30.23255813953488,4.651162790697675,Winner
Dubai,Hard,2019,Roger Federer,7.0,,76.36363636363637,83.33333333333334,61.538461533727805,100.0,10.909090909090908,0.0,Winner
Dubai,Hard,2019,Stefanos Tsitsipas,11.0,,62.04379562043796,72.94117647058823,46.153846152958586,78.57142857142857,3.64963503649635,5.109489051094891,Winner
Dubai,Hard,2019,Roger Federer,7.0,,56.81818181818182,80.0,68.42105262797784,,15.909090909090908,2.272727272727273,Winner
Dubai,Hard,2019,Stefanos Tsitsipas,11.0,,66.05504587155964,76.38888888888889,48.64864864733383,77.77777777777779,1.834862385321101,2.7522935779816518,Winner
Dubai,Hard,2019,Gael Monfils,23.0,,58.97435897435898,73.91304347826086,53.12499999833985,0.0,8.974358974358974,2.564102564102564,Winner
Dubai,Hard,2019,Borna Coric,13.0,,61.53846153846154,78.125,42.499999998937504,75.0,9.615384615384617,5.769230769230769,Winner
Dubai,Hard,2019,Roger Federer,7.0,,62.5,76.0,43.33333333188889,66.66666666666666,2.5,2.5,Winner
Dubai,Hard,2019,Hubert Hurkacz,77.0,,74.19354838709677,65.21739130434783,58.33333333090278,50.0,9.67741935483871,1.0752688172043012,Winner
Dubai,Hard,2019,Stefanos Tsitsipas,11.0,,68.18181818181817,86.66666666666667,49.99999999642857,,9.090909090909092,6.8181818181818175,Winner
Dubai,Hard,2019,Gael Monfils,23.0,,66.07142857142857,75.67567567567568,47.3684210501385,85.71428571428571,10.714285714285714,3.571428571428571,Winner
Dubai,Hard,2019,Ricardas Berankis,113.0,,58.82352941176471,70.0,66.66666666349205,0.0,5.88235294117647,0.0,Winner
Dubai,Hard,2019,Borna Coric,13.0,,67.44186046511628,70.6896551724138,64.28571428341837,66.66666666666666,10.465116279069768,1.1627906976744187,Winner
Dubai,Hard,2019,Nikoloz Basilashvili,19.0,,60.46511627906976,80.76923076923077,61.76470588053634,80.0,22.093023255813954,1.1627906976744187,Winner
Dubai,Hard,2019,Marton Fucsovics,35.0,,64.0,71.875,83.3333333287037,100.0,4.0,0.0,Winner
Dubai,Hard,2019,Roger Federer,7.0,,70.51282051282051,78.18181818181819,65.21739130151228,66.66666666666666,12.82051282051282,2.564102564102564,Winner
Dubai,Hard,2019,Kei Nishikori,6.0,,65.15151515151516,74.4186046511628,56.52173912797731,100.0,3.0303030303030303,1.5151515151515151,Winner
Dubai,Hard,2019,Hubert Hurkacz,77.0,,61.66666666666667,83.78378378378379,60.8695652147448,,5.0,5.0,Winner
Dubai,Hard,2019,Egor Gerasimov,155.0,,59.756097560975604,69.38775510204081,72.72727272506889,100.0,6.097560975609756,1.2195121951219512,Winner
Dubai,Hard,2019,Stefanos Tsitsipas,11.0,,52.112676056338024,91.8918918918919,55.88235293953288,50.0,9.859154929577464,4.225352112676056,Winner
Dubai,Hard,2019,Gael Monfils,23.0,,58.06451612903226,80.55555555555556,61.53846153609468,0.0,11.29032258064516,1.6129032258064515,Winner
Dubai,Hard,2019,Marcos Baghdatis,128.0,,57.831325301204814,87.5,51.42857142710204,60.0,4.819277108433735,6.024096385542169,Winner
Dubai,Hard,2019,Denis Kudla,68.0,,71.91011235955057,71.875,55.99999999776,0.0,3.3707865168539324,2.247191011235955,Winner
Dubai,Hard,2019,Ricardas Berankis,113.0,,62.5,67.5,58.33333333090278,75.0,3.125,1.5625,Winner
Dubai,Hard,2019,Borna Coric,13.0,,57.943925233644855,82.25806451612904,51.11111110997532,85.71428571428571,2.803738317757009,4.672897196261682,Winner
Dubai,Hard,2019,Tomas Berdych,88.0,,60.17699115044248,75.0,48.88888888780247,71.42857142857143,5.3097345132743365,3.5398230088495577,Winner
Dubai,Hard,2019,Roberto Bautista Agut,18.0,,77.35849056603774,75.60975609756098,66.66666666111111,100.0,0.0,1.8867924528301887,Winner
Dubai,Hard,2019,Nikoloz Basilashvili,19.0,,45.76271186440678,85.18518518518519,56.249999998242195,100.0,8.47457627118644,6.779661016949152,Winner
Dubai,Hard,2019,Jan Lennard Struff,54.0,,49.09090909090909,74.07407407407408,57.142857141836735,85.71428571428571,6.363636363636363,4.545454545454546,Winner
Dubai,Hard,2019,Marton Fucsovics,35.0,,67.3076923076923,77.14285714285715,70.5882352899654,0.0,13.461538461538462,3.8461538461538463,Winner
Dubai,Hard,2019,Fernando Verdasco,32.0,,68.35443037974683,77.77777777777779,27.99999999888,62.5,16.455696202531644,6.329113924050633,Winner
Dubai,Hard,2019,Roger Federer,7.0,,71.64179104477611,79.16666666666666,57.89473683905817,33.33333333333333,10.44776119402985,4.477611940298507,Winner
Sao Paulo,Clay,2019,Guido Pella,48.0,,75.38461538461539,73.46938775510205,56.24999999648438,85.71428571428571,12.307692307692308,3.076923076923077,Winner
Sao Paulo,Clay,2019,Cristian Garin,92.0,,54.385964912280706,74.19354838709677,61.53846153609468,66.66666666666666,1.7543859649122806,5.263157894736842,Winner
Sao Paulo,Clay,2019,Guido Pella,48.0,,63.1578947368421,75.0,67.85714285471938,0.0,6.578947368421052,1.3157894736842104,Winner
Sao Paulo,Clay,2019,Casper Ruud,108.0,,67.5,77.77777777777779,61.538461533727805,,7.5,2.5,Winner
Sao Paulo,Clay,2019,Cristian Garin,92.0,,58.69565217391305,79.62962962962963,52.63157894598338,83.33333333333334,8.695652173913043,2.1739130434782608,Winner
Sao Paulo,Clay,2019,Guido Pella,48.0,,68.42105263157895,66.66666666666666,66.66666666296295,100.0,8.771929824561402,1.7543859649122806,Winner
Sao Paulo,Clay,2019,Laslo Djere,37.0,,69.86301369863014,76.47058823529412,59.09090908822314,80.0,6.8493150684931505,1.36986301369863,Winner
Sao Paulo,Clay,2019,Casper Ruud,108.0,,66.0377358490566,74.28571428571429,61.111111107716056,0.0,5.660377358490567,5.660377358490567,Winner
Sao Paulo,Clay,2019,Hugo Dellien,95.0,,65.1685393258427,67.24137931034483,61.290322578668054,100.0,8.98876404494382,2.247191011235955,Winner
Sao Paulo,Clay,2019,Leonardo Mayer,55.0,,62.65060240963856,76.92307692307693,45.16129032112383,60.0,8.433734939759036,10.843373493975903,Winner
Sao Paulo,Clay,2019,Cristian Garin,92.0,,54.91803278688525,77.61194029850746,59.99999999890909,83.33333333333334,5.737704918032787,1.639344262295082,Winner
Sao Paulo,Clay,2019,Marco Trungelliti,121.0,,51.61290322580645,84.375,59.999999998,80.0,4.838709677419355,3.225806451612903,Winner
Sao Paulo,Clay,2019,Guido Pella,48.0,,69.76744186046511,90.0,69.2307692254438,,9.30232558139535,0.0,Winner
Sao Paulo,Clay,2019,Felix Auger Aliassime,60.0,,74.68354430379746,84.7457627118644,39.999999998,50.0,20.253164556962027,5.063291139240507,Winner
Sao Paulo,Clay,2019,Laslo Djere,37.0,,71.57894736842105,75.0,44.44444444279835,50.0,4.2105263157894735,1.0526315789473684,Winner
Sao Paulo,Clay,2019,Casper Ruud,108.0,,67.24137931034483,79.48717948717949,57.89473683905817,,8.620689655172415,3.4482758620689653,Winner
Sao Paulo,Clay,2019,Hugo Dellien,95.0,,83.78378378378379,74.19354838709677,66.66666665555555,0.0,10.81081081081081,5.405405405405405,Winner
Sao Paulo,Clay,2019,Juan Ignacio Londero,66.0,,69.0909090909091,92.10526315789474,70.5882352899654,,9.090909090909092,0.0,Winner
Sao Paulo,Clay,2019,Lorenzo Sonego,114.0,,60.0,87.87878787878788,54.5454545429752,,12.727272727272727,0.0,Winner
Sao Paulo,Clay,2019,Cristian Garin,92.0,,51.515151515151516,76.47058823529412,59.37499999814454,80.0,7.575757575757576,1.5151515151515151,Winner
Sao Paulo,Clay,2019,Jaume Munar,61.0,,70.37037037037037,73.68421052631578,56.24999999648438,50.0,11.11111111111111,0.0,Winner
Sao Paulo,Clay,2019,Marco Trungelliti,121.0,,45.63106796116505,68.08510638297872,51.78571428478954,50.0,7.766990291262135,2.912621359223301,Winner
Sao Paulo,Clay,2019,Thiago Seyboth Wild,449.0,,52.94117647058824,66.66666666666666,59.99999999850001,80.0,2.3529411764705883,2.3529411764705883,Winner
Sao Paulo,Clay,2019,Roberto Carballes Baena,111.0,,72.46376811594203,70.0,68.42105262797784,66.66666666666666,8.695652173913043,0.0,Winner
Sao Paulo,Clay,2019,Felix Auger Aliassime,60.0,,68.23529411764706,74.13793103448276,66.66666666419752,80.0,14.117647058823529,2.3529411764705883,Winner
Sao Paulo,Clay,2019,Albert Ramos,86.0,,71.73913043478261,84.84848484848484,53.84615384201184,100.0,15.217391304347828,2.1739130434782608,Winner
Sao Paulo,Clay,2019,Laslo Djere,37.0,,56.38297872340425,64.15094339622641,65.85365853497919,0.0,1.0638297872340425,4.25531914893617,Winner
Indian Wells Masters,Hard,2019,Dominic Thiem,8.0,,69.0721649484536,70.1492537313433,59.999999998,81.81818181818183,1.0309278350515463,3.0927835051546393,Winner
Indian Wells Masters,Hard,2019,Dominic Thiem,8.0,,75.96153846153845,82.27848101265823,59.99999999759999,100.0,4.807692307692308,1.9230769230769231,Winner
Indian Wells Masters,Hard,2019,Milos Raonic,14.0,,54.83870967741935,88.23529411764706,53.57142856951531,100.0,20.967741935483872,0.0,Winner
Indian Wells Masters,Hard,2019,Roger Federer,4.0,,54.23728813559322,84.375,59.259259257064464,100.0,6.779661016949152,5.084745762711865,Winner
Indian Wells Masters,Hard,2019,Rafael Nadal,2.0,,59.523809523809526,76.0,55.88235293953288,66.66666666666666,1.1904761904761905,3.571428571428571,Winner
Indian Wells Masters,Hard,2019,Gael Monfils,19.0,,65.0,76.92307692307693,71.42857142346939,,10.0,5.0,Winner
Indian Wells Masters,Hard,2019,Dominic Thiem,8.0,,87.2340425531915,85.36585365853658,83.33333331944445,,8.51063829787234,0.0,Winner
Indian Wells Masters,Hard,2019,Milos Raonic,14.0,,54.09836065573771,84.84848484848484,57.142857140816325,100.0,19.672131147540984,6.557377049180328,Winner
Indian Wells Masters,Hard,2019,Miomir Kecmanovic,130.0,,66.66666666666666,81.25,74.999999990625,0.0,29.166666666666668,0.0,Winner
Indian Wells Masters,Hard,2019,Hubert Hurkacz,67.0,,67.0,70.1492537313433,45.45454545316805,62.5,5.0,6.0,Winner
Indian Wells Masters,Hard,2019,Roger Federer,4.0,,66.15384615384615,79.06976744186046,49.99999999772727,100.0,9.230769230769232,0.0,Winner
Indian Wells Masters,Hard,2019,Karen Khachanov,13.0,,51.5625,78.78787878787878,77.41935483621228,100.0,1.5625,4.6875,Winner
Indian Wells Masters,Hard,2019,Rafael Nadal,2.0,,55.769230769230774,68.96551724137932,82.60869564858223,0.0,13.461538461538462,0.0,Winner
Indian Wells Masters,Hard,2019,Philipp Kohlschreiber,39.0,,71.64179104477611,68.75,52.63157894459833,80.0,4.477611940298507,1.4925373134328357,Winner
Indian Wells Masters,Hard,2019,Gael Monfils,19.0,,60.0,73.33333333333333,54.99999999725,75.0,10.0,8.0,Winner
Indian Wells Masters,Hard,2019,Ivo Karlovic,89.0,,68.65671641791045,84.78260869565217,61.904761901814055,100.0,23.88059701492537,4.477611940298507,Winner
Indian Wells Masters,Hard,2019,Dominic Thiem,8.0,,63.46153846153846,72.72727272727273,52.63157894459833,66.66666666666666,3.8461538461538463,0.0,Winner
Indian Wells Masters,Hard,2019,Jan Lennard Struff,55.0,,53.84615384615385,89.28571428571429,54.166666664409725,100.0,17.307692307692307,1.9230769230769231,Winner
Indian Wells Masters,Hard,2019,Milos Raonic,14.0,,66.66666666666666,78.0,63.99999999744001,50.0,29.333333333333332,4.0,Winner
Indian Wells Masters,Hard,2019,Yoshihito Nishioka,74.0,,72.65625,59.13978494623656,59.99999999828572,69.23076923076923,0.0,0.78125,Winner
Indian Wells Masters,Hard,2019,Miomir Kecmanovic,130.0,,65.78947368421053,66.0,57.69230769008876,71.42857142857143,0.0,1.3157894736842104,Winner
Indian Wells Masters,Hard,2019,Hubert Hurkacz,67.0,,52.38095238095239,84.0909090909091,52.49999999868751,60.0,11.904761904761903,2.380952380952381,Winner
Indian Wells Masters,Hard,2019,Denis Shapovalov,25.0,,62.745098039215684,90.625,47.3684210501385,100.0,9.803921568627452,3.9215686274509802,Winner
Indian Wells Masters,Hard,2019,Kyle Edmund,23.0,,64.58333333333334,83.87096774193549,47.0588235266436,0.0,10.416666666666668,4.166666666666666,Winner
Indian Wells Masters,Hard,2019,Roger Federer,4.0,,68.0,82.35294117647058,74.9999999953125,,8.0,0.0,Winner
Indian Wells Masters,Hard,2019,John Isner,9.0,,63.829787234042556,86.66666666666667,82.3529411716263,,14.893617021276595,0.0,Winner
Indian Wells Masters,Hard,2019,Karen Khachanov,13.0,,57.14285714285714,77.5,49.99999999833334,75.0,10.0,0.0,Winner
Indian Wells Masters,Hard,2019,Filip Krajinovic,113.0,,62.06896551724138,72.22222222222221,68.18181817871901,100.0,0.0,1.7241379310344827,Winner
Indian Wells Masters,Hard,2019,Rafael Nadal,2.0,,62.7906976744186,81.48148148148148,68.74999999570312,,6.976744186046512,2.3255813953488373,Winner
Indian Wells Masters,Hard,2019,Novak Djokovic,1.0,,60.65573770491803,75.67567567567568,70.83333333038195,50.0,4.918032786885246,0.0,Winner
Indian Wells Masters,Hard,2019,Philipp Kohlschreiber,39.0,,63.33333333333333,81.57894736842105,59.09090908822314,100.0,5.0,1.6666666666666667,Winner
Indian Wells Masters,Hard,2019,Gael Monfils,19.0,,69.87951807228916,70.6896551724138,51.99999999792,50.0,6.024096385542169,4.819277108433735,Winner
Indian Wells Masters,Hard,2019,Albert Ramos,91.0,,66.10169491525424,76.92307692307693,54.99999999725,100.0,1.694915254237288,3.389830508474576,Winner
